Date_Time,Temp_Compost,Temp_Suncho,Estado
08/07/2021_06:11:07,43.50,50.25,Prendido
08/07/2021_06:11:09,43.50,50.19,Prendido
08/07/2021_06:11:11,43.50,50.19,Prendido
08/07/2021_06:11:12,43.50,50.19,Prendido
08/07/2021_06:11:14,43.50,50.25,Prendido
08/07/2021_06:11:15,43.50,50.25,Prendido
08/07/2021_06:11:17,43.50,50.25,Prendido
08/07/2021_06:11:19,43.50,50.25,Prendido
08/07/2021_06:11:20,43.50,50.25,Prendido
08/07/2021_06:11:22,43.50,50.25,Prendido
08/07/2021_06:11:23,43.50,50.25,Prendido
08/07/2021_06:11:25,43.50,50.25,Prendido
08/07/2021_06:11:27,43.50,50.25,Prendido
08/07/2021_06:11:28,43.50,50.25,Prendido
08/07/2021_06:11:30,43.50,50.25,Prendido
08/07/2021_06:11:31,43.50,50.25,Prendido
08/07/2021_06:11:33,43.50,50.25,Prendido
08/07/2021_06:11:35,43.50,50.25,Prendido
08/07/2021_06:11:36,43.50,50.25,Prendido
08/07/2021_06:11:38,43.50,50.19,Prendido
08/07/2021_06:11:39,43.50,50.25,Prendido
08/07/2021_06:11:41,43.50,50.25,Prendido
08/07/2021_06:11:43,43.50,50.25,Prendido
08/07/2021_06:11:44,43.50,50.25,Prendido
08/07/2021_06:11:46,43.50,50.31,Prendido
08/07/2021_06:11:48,43.44,50.31,Prendido
08/07/2021_06:11:49,43.50,50.25,Prendido
08/07/2021_06:11:51,43.50,50.25,Prendido
08/07/2021_06:11:52,43.50,50.25,Prendido
08/07/2021_06:11:54,43.44,50.25,Prendido
08/07/2021_06:11:56,43.50,50.25,Prendido
08/07/2021_06:11:57,43.50,50.25,Prendido
08/07/2021_06:11:59,43.50,50.25,Prendido
08/07/2021_06:12:00,43.50,50.19,Prendido
08/07/2021_06:12:02,43.50,50.19,Prendido
08/07/2021_06:12:04,43.50,50.19,Prendido
08/07/2021_06:12:05,43.50,50.19,Prendido
08/07/2021_06:12:07,43.50,50.19,Prendido
08/07/2021_06:12:08,43.50,50.19,Prendido
08/07/2021_06:12:10,43.50,50.19,Prendido
08/07/2021_06:12:12,43.50,50.19,Prendido
08/07/2021_06:12:13,43.50,50.19,Prendido
08/07/2021_06:12:15,43.50,50.19,Prendido
08/07/2021_06:12:16,43.50,50.19,Prendido
08/07/2021_06:12:18,43.50,50.19,Prendido
08/07/2021_06:12:20,43.50,50.19,Prendido
08/07/2021_06:12:21,43.50,50.19,Prendido
08/07/2021_06:12:23,43.50,50.19,Prendido
08/07/2021_06:12:24,43.50,50.25,Prendido
08/07/2021_06:12:26,43.50,50.19,Prendido
08/07/2021_06:12:28,43.50,50.19,Prendido
08/07/2021_06:12:29,43.50,50.19,Prendido
08/07/2021_06:12:31,43.50,50.25,Prendido
08/07/2021_06:12:32,43.50,50.19,Prendido
08/07/2021_06:12:34,43.50,50.19,Prendido
08/07/2021_06:12:36,43.50,50.19,Prendido
08/07/2021_06:12:37,43.50,50.19,Prendido
08/07/2021_06:12:39,43.50,50.19,Prendido
08/07/2021_06:12:41,43.50,50.13,Prendido
08/07/2021_06:12:42,43.50,50.13,Prendido
08/07/2021_06:12:44,43.50,50.13,Prendido
08/07/2021_06:12:45,43.50,50.19,Prendido
08/07/2021_06:12:47,43.50,50.13,Prendido
08/07/2021_06:12:49,43.50,50.19,Prendido
08/07/2021_06:12:50,43.50,50.13,Prendido
08/07/2021_06:12:52,43.50,50.06,Prendido
08/07/2021_06:12:53,43.44,50.13,Prendido
08/07/2021_06:12:55,43.44,50.06,Prendido
08/07/2021_06:12:57,43.50,50.13,Prendido
08/07/2021_06:12:58,43.50,50.13,Prendido
08/07/2021_06:13:00,43.50,50.13,Prendido
08/07/2021_06:13:01,43.50,50.13,Prendido
08/07/2021_06:13:03,43.50,50.13,Prendido
08/07/2021_06:13:05,43.50,50.13,Prendido
08/07/2021_06:13:06,43.50,50.06,Prendido
08/07/2021_06:13:08,43.50,50.06,Prendido
08/07/2021_06:13:09,43.50,50.06,Prendido
08/07/2021_06:13:11,43.50,50.06,Prendido
08/07/2021_06:13:13,43.50,50.06,Prendido
08/07/2021_06:13:14,43.50,50.13,Prendido
08/07/2021_06:13:16,43.50,50.13,Prendido
08/07/2021_06:13:18,43.50,50.13,Prendido
08/07/2021_06:13:19,43.50,50.13,Prendido
08/07/2021_06:13:21,43.50,50.13,Prendido
08/07/2021_06:13:22,43.50,50.13,Prendido
08/07/2021_06:13:24,43.50,50.13,Prendido
08/07/2021_06:13:26,43.50,50.13,Prendido
08/07/2021_06:13:27,43.50,50.13,Prendido
08/07/2021_06:13:29,43.50,50.13,Prendido
08/07/2021_06:13:30,43.50,50.13,Prendido
08/07/2021_06:13:32,43.50,50.19,Prendido
08/07/2021_06:13:34,43.50,50.19,Prendido
08/07/2021_06:13:35,43.50,50.19,Prendido
08/07/2021_06:13:37,43.50,50.19,Prendido
08/07/2021_06:13:38,43.50,50.19,Prendido
08/07/2021_06:13:40,43.50,50.19,Prendido
08/07/2021_06:13:42,43.50,50.19,Prendido
08/07/2021_06:13:43,43.50,50.19,Prendido
08/07/2021_06:13:45,43.50,50.19,Prendido
08/07/2021_06:13:46,43.50,50.19,Prendido
