Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
05/12/2021_05:54:42,518,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.69,47.75,59.63,43.88,Prendido
05/12/2021_05:54:48,518,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.69,59.63,43.88,Prendido
05/12/2021_05:54:54,517,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.75,59.75,43.88,Prendido
05/12/2021_05:55:00,515,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.75,59.88,43.88,Prendido
05/12/2021_05:55:06,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.69,59.81,43.88,Prendido
05/12/2021_05:55:12,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.75,59.94,43.88,Prendido
05/12/2021_05:55:18,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.69,59.94,43.88,Prendido
05/12/2021_05:55:23,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.69,47.75,60.13,43.88,Apagado
05/12/2021_05:55:29,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.69,47.69,60.19,43.94,Apagado
05/12/2021_05:55:35,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.69,47.75,60.13,43.94,Apagado
05/12/2021_05:55:41,506,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.69,47.69,59.94,43.94,Prendido
05/12/2021_05:55:47,506,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.69,59.75,43.88,Prendido
05/12/2021_05:55:53,506,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.69,59.56,43.88,Prendido
05/12/2021_05:55:59,505,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.75,59.63,43.88,Prendido
05/12/2021_05:56:05,503,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.69,59.69,43.88,Prendido
05/12/2021_05:56:10,502,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.69,59.69,43.88,Prendido
05/12/2021_05:56:16,502,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.69,59.69,43.88,Prendido
05/12/2021_05:56:22,502,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.69,59.75,43.88,Prendido
05/12/2021_05:56:28,502,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.69,59.88,43.88,Prendido
05/12/2021_05:56:34,503,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.69,59.94,43.88,Prendido
05/12/2021_05:56:40,503,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.69,60.06,43.88,Apagado
05/12/2021_05:56:46,502,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.69,47.69,60.19,43.88,Apagado
05/12/2021_05:56:51,502,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.69,60.00,43.88,Prendido
05/12/2021_05:56:57,502,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.69,59.94,43.88,Prendido
05/12/2021_05:57:03,502,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.63,59.81,43.88,Prendido
05/12/2021_05:57:09,502,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.69,59.94,43.88,Prendido
05/12/2021_05:57:15,502,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.69,60.00,43.88,Prendido
05/12/2021_05:57:21,503,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.69,60.06,43.88,Apagado
05/12/2021_05:57:27,502,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.69,60.06,43.88,Apagado
05/12/2021_05:57:33,502,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.69,59.94,43.94,Prendido
05/12/2021_05:57:38,501,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.56,47.69,59.81,43.88,Prendido
05/12/2021_05:57:44,500,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.56,47.69,59.75,43.88,Prendido
05/12/2021_05:57:50,499,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.56,47.69,59.81,43.88,Prendido
05/12/2021_05:57:56,496,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.63,47.69,59.88,43.88,Prendido
05/12/2021_05:58:02,496,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.56,47.69,59.88,43.88,Prendido
05/12/2021_05:58:08,495,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.75,45.56,47.69,59.94,43.88,Prendido
05/12/2021_05:58:14,494,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.56,47.69,60.06,43.88,Apagado
05/12/2021_05:58:19,493,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.69,60.13,43.88,Apagado
05/12/2021_05:58:25,493,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.63,47.69,60.00,43.88,Prendido
05/12/2021_05:58:31,489,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,51.81,45.56,47.69,59.81,43.88,Prendido
