Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
05/12/2021_04:29:40,523,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,59.94,44.19,Prendido
05/12/2021_04:29:46,523,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,60.00,44.19,Prendido
05/12/2021_04:29:52,523,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,60.00,44.19,Prendido
05/12/2021_04:29:57,525,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,60.06,44.19,Apagado
05/12/2021_04:30:03,526,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.56,48.63,60.13,44.25,Apagado
05/12/2021_04:30:09,527,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,60.00,44.25,Prendido
05/12/2021_04:30:15,527,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,59.81,44.19,Prendido
05/12/2021_04:30:21,526,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,59.81,44.19,Prendido
05/12/2021_04:30:27,526,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,59.75,44.19,Prendido
05/12/2021_04:30:33,527,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,59.81,44.19,Prendido
05/12/2021_04:30:39,526,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.81,44.19,Prendido
05/12/2021_04:30:44,526,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.50,48.63,59.94,44.19,Prendido
05/12/2021_04:30:50,525,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,60.06,44.19,Apagado
05/12/2021_04:30:56,524,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.56,48.63,60.06,44.19,Apagado
05/12/2021_04:31:02,525,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,59.94,44.19,Prendido
05/12/2021_04:31:08,525,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.81,44.19,Prendido
05/12/2021_04:31:14,526,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.81,44.19,Prendido
05/12/2021_04:31:20,527,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.81,44.19,Prendido
05/12/2021_04:31:25,526,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.69,59.81,44.19,Prendido
05/12/2021_04:31:31,525,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.81,44.19,Prendido
05/12/2021_04:31:37,524,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.81,44.13,Prendido
05/12/2021_04:31:43,525,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.50,48.63,59.94,44.19,Prendido
05/12/2021_04:31:49,525,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,60.06,44.19,Apagado
05/12/2021_04:31:55,525,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,60.06,44.19,Apagado
05/12/2021_04:32:01,524,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.50,48.63,59.94,44.19,Prendido
05/12/2021_04:32:07,525,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,59.81,44.19,Prendido
05/12/2021_04:32:12,525,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.88,44.19,Prendido
05/12/2021_04:32:18,526,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.81,44.13,Prendido
05/12/2021_04:32:24,527,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.50,48.63,59.81,44.19,Prendido
05/12/2021_04:32:30,527,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,59.81,44.19,Prendido
05/12/2021_04:32:36,527,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.94,44.19,Prendido
05/12/2021_04:32:42,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.50,48.63,59.94,44.19,Prendido
05/12/2021_04:32:48,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.50,48.63,60.13,44.19,Apagado
05/12/2021_04:32:53,530,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.69,60.06,44.25,Apagado
05/12/2021_04:32:59,532,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.50,48.63,60.00,44.25,Prendido
05/12/2021_04:33:05,532,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.88,44.19,Prendido
05/12/2021_04:33:11,533,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.88,44.19,Prendido
05/12/2021_04:33:17,533,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.81,44.19,Prendido
05/12/2021_04:33:23,535,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.88,44.19,Prendido
05/12/2021_04:33:29,535,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.94,44.19,Prendido
05/12/2021_04:33:34,538,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,60.00,44.19,Prendido
05/12/2021_04:33:40,537,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,60.06,44.19,Apagado
05/12/2021_04:33:46,537,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.50,48.63,60.19,44.25,Apagado
05/12/2021_04:33:52,538,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.50,48.63,60.00,44.25,Prendido
05/12/2021_04:33:58,537,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.81,44.19,Prendido
05/12/2021_04:34:04,535,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.69,44.19,Prendido
05/12/2021_04:34:10,535,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.56,59.75,44.19,Prendido
05/12/2021_04:34:16,533,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.81,44.19,Prendido
05/12/2021_04:34:21,532,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.88,44.19,Prendido
05/12/2021_04:34:27,532,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,60.06,44.19,Apagado
05/12/2021_04:34:33,532,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,60.06,44.19,Apagado
05/12/2021_04:34:39,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.50,48.63,59.88,44.19,Prendido
05/12/2021_04:34:45,530,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.75,44.19,Prendido
05/12/2021_04:34:51,530,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.56,59.69,44.19,Prendido
05/12/2021_04:34:57,530,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.69,44.13,Prendido
05/12/2021_04:35:02,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.69,44.13,Prendido
05/12/2021_04:35:08,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.69,44.13,Prendido
05/12/2021_04:35:14,530,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.81,44.13,Prendido
05/12/2021_04:35:20,530,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.88,44.19,Prendido
05/12/2021_04:35:26,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.94,44.19,Prendido
05/12/2021_04:35:32,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.94,44.19,Prendido
05/12/2021_04:35:38,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.38,48.63,60.00,44.19,Prendido
05/12/2021_04:35:44,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,60.13,44.19,Apagado
05/12/2021_04:35:49,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,60.19,44.25,Apagado
05/12/2021_04:35:55,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,60.13,44.25,Apagado
05/12/2021_04:36:01,530,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.50,48.63,60.06,44.25,Apagado
05/12/2021_04:36:07,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.75,44.25,Prendido
05/12/2021_04:36:13,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.63,44.13,Prendido
05/12/2021_04:36:19,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.56,44.19,Prendido
05/12/2021_04:36:25,527,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.44,44.19,Prendido
05/12/2021_04:36:30,527,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.38,48.56,59.44,44.19,Prendido
05/12/2021_04:36:36,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.38,48.63,59.38,44.13,Prendido
05/12/2021_04:36:42,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.31,44.19,Prendido
05/12/2021_04:36:48,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.38,48.63,59.31,44.19,Prendido
05/12/2021_04:36:54,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.44,44.19,Prendido
05/12/2021_04:37:00,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.38,48.63,59.56,44.19,Prendido
05/12/2021_04:37:06,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.38,48.63,59.56,44.13,Prendido
05/12/2021_04:37:12,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.69,44.19,Prendido
05/12/2021_04:37:17,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.38,48.63,59.81,44.13,Prendido
05/12/2021_04:37:23,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.38,48.63,59.88,44.19,Prendido
05/12/2021_04:37:29,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.38,48.63,59.94,44.13,Prendido
05/12/2021_04:37:35,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,60.06,44.19,Apagado
05/12/2021_04:37:41,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,60.13,44.19,Apagado
05/12/2021_04:37:47,530,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,60.00,44.19,Prendido
05/12/2021_04:37:53,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.88,44.13,Prendido
05/12/2021_04:37:58,533,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.81,44.19,Prendido
05/12/2021_04:38:04,535,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.44,46.44,48.63,59.75,44.19,Prendido
05/12/2021_04:38:10,535,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.38,48.56,59.81,44.19,Prendido
05/12/2021_04:38:16,535,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,52.50,46.44,48.63,59.75,44.13,Prendido
