Date_Time, CO2
22/09/2021_10:24:22,521
22/09/2021_10:24:24,521
22/09/2021_10:24:26,521
22/09/2021_10:24:28,521
22/09/2021_10:24:30,521
22/09/2021_10:24:32,523
22/09/2021_10:24:34,523
22/09/2021_10:24:36,523
22/09/2021_10:24:38,523
22/09/2021_10:24:40,523
22/09/2021_10:24:42,523
22/09/2021_10:24:44,523
22/09/2021_10:24:46,524
22/09/2021_10:24:48,524
22/09/2021_10:24:50,524
22/09/2021_10:24:52,524
22/09/2021_10:24:54,524
22/09/2021_10:24:56,524
22/09/2021_10:24:58,524
22/09/2021_10:25:00,524
22/09/2021_10:25:03,524
22/09/2021_10:25:05,524
22/09/2021_10:25:07,525
22/09/2021_10:25:09,525
22/09/2021_10:25:11,525
22/09/2021_10:25:13,525
22/09/2021_10:25:15,525
22/09/2021_10:25:17,525
22/09/2021_10:25:19,525
22/09/2021_10:25:21,525
22/09/2021_10:25:23,526
22/09/2021_10:25:25,526
22/09/2021_10:25:27,526
22/09/2021_10:25:29,526
22/09/2021_10:25:31,526
22/09/2021_10:25:33,526
22/09/2021_10:25:35,526
22/09/2021_10:25:37,526
22/09/2021_10:25:39,526
22/09/2021_10:25:41,527
22/09/2021_10:25:43,527
22/09/2021_10:25:45,527
22/09/2021_10:25:47,528
22/09/2021_10:25:49,528
22/09/2021_10:25:51,528
22/09/2021_10:25:53,528
22/09/2021_10:25:55,528
22/09/2021_10:25:57,527
22/09/2021_10:25:59,527
22/09/2021_10:26:01,528
22/09/2021_10:26:03,528
22/09/2021_10:26:05,528
22/09/2021_10:26:07,529
22/09/2021_10:26:09,529
22/09/2021_10:26:11,529
22/09/2021_10:26:13,529
22/09/2021_10:26:15,529
22/09/2021_10:26:17,529
22/09/2021_10:26:19,529
22/09/2021_10:26:21,529
22/09/2021_10:26:23,529
22/09/2021_10:26:25,529
22/09/2021_10:26:27,529
22/09/2021_10:26:29,529
22/09/2021_10:26:32,529
22/09/2021_10:26:34,529
22/09/2021_10:26:36,529
22/09/2021_10:26:38,531
22/09/2021_10:26:40,531
22/09/2021_10:26:42,532
22/09/2021_10:26:44,532
22/09/2021_10:26:46,532
22/09/2021_10:26:48,533
22/09/2021_10:26:50,533
22/09/2021_10:26:52,533
22/09/2021_10:26:54,533
22/09/2021_10:26:56,533
22/09/2021_10:26:58,535
22/09/2021_10:27:00,535
22/09/2021_10:27:02,535
22/09/2021_10:27:04,535
22/09/2021_10:27:06,535
22/09/2021_10:27:08,535
22/09/2021_10:27:10,535
22/09/2021_10:27:12,536
22/09/2021_10:27:14,536
22/09/2021_10:27:16,535
22/09/2021_10:27:18,535
22/09/2021_10:27:20,535
22/09/2021_10:27:22,535
22/09/2021_10:27:24,535
22/09/2021_10:27:26,534
22/09/2021_10:27:28,534
22/09/2021_10:27:30,534
22/09/2021_10:27:32,533
22/09/2021_10:27:34,533
22/09/2021_10:27:36,533
22/09/2021_10:27:38,533
22/09/2021_10:27:40,533
22/09/2021_10:27:42,531
