Date_Time, CO2
22/09/2021_10:21:00,0
22/09/2021_10:21:02,2
22/09/2021_10:21:04,2
22/09/2021_10:21:06,2
22/09/2021_10:21:08,165
22/09/2021_10:21:10,165
22/09/2021_10:21:12,221
22/09/2021_10:21:14,221
22/09/2021_10:21:16,221
22/09/2021_10:21:18,283
22/09/2021_10:21:20,283
22/09/2021_10:21:22,333
22/09/2021_10:21:24,333
22/09/2021_10:21:26,333
22/09/2021_10:21:28,371
22/09/2021_10:21:30,371
22/09/2021_10:21:32,400
22/09/2021_10:21:34,400
22/09/2021_10:21:36,400
22/09/2021_10:21:38,406
22/09/2021_10:21:40,406
22/09/2021_10:21:42,410
22/09/2021_10:21:44,410
22/09/2021_10:21:46,428
22/09/2021_10:21:48,428
22/09/2021_10:21:50,428
22/09/2021_10:21:52,437
22/09/2021_10:21:54,437
22/09/2021_10:21:56,449
22/09/2021_10:21:58,449
22/09/2021_10:22:00,449
22/09/2021_10:22:03,455
22/09/2021_10:22:05,455
22/09/2021_10:22:07,459
22/09/2021_10:22:09,459
22/09/2021_10:22:11,459
22/09/2021_10:22:13,465
22/09/2021_10:22:15,465
22/09/2021_10:22:17,468
22/09/2021_10:22:19,468
22/09/2021_10:22:21,468
22/09/2021_10:22:23,473
22/09/2021_10:22:25,473
22/09/2021_10:22:27,477
22/09/2021_10:22:29,477
22/09/2021_10:22:31,477
22/09/2021_10:22:33,481
22/09/2021_10:22:35,481
22/09/2021_10:22:37,486
22/09/2021_10:22:39,486
22/09/2021_10:22:41,486
22/09/2021_10:22:43,495
22/09/2021_10:22:45,495
22/09/2021_10:22:47,502
22/09/2021_10:22:49,502
22/09/2021_10:22:51,502
22/09/2021_10:22:53,505
22/09/2021_10:22:55,505
22/09/2021_10:22:57,507
22/09/2021_10:22:59,507
22/09/2021_10:23:01,507
22/09/2021_10:23:03,509
22/09/2021_10:23:05,509
22/09/2021_10:23:07,512
22/09/2021_10:23:09,512
22/09/2021_10:23:11,513
22/09/2021_10:23:13,513
22/09/2021_10:23:15,513
22/09/2021_10:23:17,513
22/09/2021_10:23:19,513
22/09/2021_10:23:21,513
22/09/2021_10:23:23,513
22/09/2021_10:23:25,513
22/09/2021_10:23:27,516
22/09/2021_10:23:29,516
22/09/2021_10:23:32,518
22/09/2021_10:23:34,518
22/09/2021_10:23:36,518
22/09/2021_10:23:38,520
22/09/2021_10:23:40,520
22/09/2021_10:23:42,519
22/09/2021_10:23:44,519
22/09/2021_10:23:46,519
22/09/2021_10:23:48,520
22/09/2021_10:23:50,520
22/09/2021_10:23:52,519
22/09/2021_10:23:54,519
22/09/2021_10:23:56,519
22/09/2021_10:23:58,519
22/09/2021_10:24:00,519
22/09/2021_10:24:02,519
22/09/2021_10:24:04,519
22/09/2021_10:24:06,519
22/09/2021_10:24:08,520
22/09/2021_10:24:10,520
22/09/2021_10:24:12,521
22/09/2021_10:24:14,521
22/09/2021_10:24:16,521
22/09/2021_10:24:18,522
22/09/2021_10:24:20,522
