Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
28/10/2021_10:49:19,176,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.50,47.00,40.63,52.13,41.31,Apagado
28/10/2021_10:49:25,174,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.44,47.00,40.69,52.06,41.31,Apagado
28/10/2021_10:49:31,175,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.44,47.00,40.63,52.06,41.25,Apagado
28/10/2021_10:49:37,175,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.44,47.00,40.63,52.00,41.31,Prendido
28/10/2021_10:49:43,175,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.44,47.00,40.63,51.88,41.25,Prendido
28/10/2021_10:49:49,175,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.44,47.00,40.63,51.88,41.31,Prendido
28/10/2021_10:49:55,175,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.50,47.00,40.63,51.81,41.31,Prendido
28/10/2021_10:50:00,176,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.50,47.00,40.69,51.88,41.25,Prendido
28/10/2021_10:50:06,175,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.50,46.94,40.63,51.81,41.25,Prendido
28/10/2021_10:50:12,176,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.50,47.00,40.63,51.94,41.25,Prendido
28/10/2021_10:50:18,176,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.50,47.00,40.63,52.00,41.25,Prendido
28/10/2021_10:50:24,174,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.50,47.00,40.69,52.00,41.25,Prendido
28/10/2021_10:50:30,176,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.44,47.00,40.69,52.13,41.25,Apagado
28/10/2021_10:50:36,175,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.50,47.00,40.63,52.25,41.25,Apagado
28/10/2021_10:50:42,176,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,44.50,47.00,40.63,52.25,41.31,Apagado
