Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
28/10/2021_03:58:46,403,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.31,51.88,41.13,Prendido
28/10/2021_03:58:52,403,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.31,51.88,41.13,Prendido
28/10/2021_03:58:57,403,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.31,51.75,41.13,Prendido
28/10/2021_03:59:03,403,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.06,46.00,41.31,51.81,41.13,Prendido
28/10/2021_03:59:09,403,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.06,46.00,41.31,51.88,41.13,Prendido
28/10/2021_03:59:15,403,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.31,51.88,41.13,Prendido
28/10/2021_03:59:21,403,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.25,52.00,41.06,Prendido
28/10/2021_03:59:27,403,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.31,52.00,41.13,Prendido
28/10/2021_03:59:33,403,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.31,52.19,41.13,Apagado
28/10/2021_03:59:38,403,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.06,41.31,52.31,41.13,Apagado
28/10/2021_03:59:44,404,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.06,41.31,52.31,41.13,Apagado
28/10/2021_03:59:50,404,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.25,52.31,41.13,Apagado
28/10/2021_03:59:56,404,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.06,41.25,52.13,41.13,Apagado
28/10/2021_04:00:02,404,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.31,52.13,41.13,Apagado
28/10/2021_04:00:08,404,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.25,51.94,41.13,Prendido
28/10/2021_04:00:14,404,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.31,51.88,41.13,Prendido
28/10/2021_04:00:20,404,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.31,51.75,41.13,Prendido
28/10/2021_04:00:25,404,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.06,46.00,41.31,51.75,41.13,Prendido
28/10/2021_04:00:31,404,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.31,51.81,41.13,Prendido
28/10/2021_04:00:37,404,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.06,46.06,41.31,51.81,41.13,Prendido
28/10/2021_04:00:43,405,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.06,46.00,41.25,51.94,41.13,Prendido
28/10/2021_04:00:49,405,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,41.00,46.00,41.31,51.94,41.13,Prendido
