Date_Time,Temp_Compost,Temp_Suncho,Estado
29/06/2021_20:00:02,48.13,54.56,Prendido
29/06/2021_20:00:03,48.13,54.56,Prendido
29/06/2021_20:00:05,48.13,54.56,Prendido
29/06/2021_20:00:07,48.13,54.56,Prendido
29/06/2021_20:00:08,48.13,54.56,Prendido
29/06/2021_20:00:10,48.13,54.56,Prendido
29/06/2021_20:00:11,48.13,54.63,Prendido
29/06/2021_20:00:13,48.13,54.56,Prendido
29/06/2021_20:00:15,48.13,54.63,Prendido
29/06/2021_20:00:16,48.13,54.63,Prendido
29/06/2021_20:00:18,48.13,54.63,Prendido
29/06/2021_20:00:19,48.06,54.69,Prendido
29/06/2021_20:00:21,48.13,54.69,Prendido
29/06/2021_20:00:23,48.13,54.75,Prendido
29/06/2021_20:00:24,48.13,54.75,Prendido
29/06/2021_20:00:26,48.13,54.75,Prendido
29/06/2021_20:00:27,48.13,54.69,Prendido
29/06/2021_20:00:29,48.13,54.75,Prendido
29/06/2021_20:00:31,48.13,54.81,Prendido
29/06/2021_20:00:32,48.13,54.81,Prendido
29/06/2021_20:00:34,48.13,54.81,Prendido
29/06/2021_20:00:35,48.13,54.81,Prendido
29/06/2021_20:00:37,48.06,54.81,Prendido
29/06/2021_20:00:39,48.06,54.88,Prendido
29/06/2021_20:00:40,48.13,54.88,Prendido
29/06/2021_20:00:42,48.13,54.88,Prendido
29/06/2021_20:00:43,48.13,54.94,Prendido
29/06/2021_20:00:45,48.13,54.94,Prendido
29/06/2021_20:00:47,48.13,54.94,Prendido
29/06/2021_20:00:48,48.13,55.00,Prendido
29/06/2021_20:00:50,48.13,55.00,Prendido
29/06/2021_20:00:52,48.13,55.00,Prendido
29/06/2021_20:00:53,48.13,55.00,Prendido
29/06/2021_20:00:55,48.13,55.06,Apagado
29/06/2021_20:00:56,48.38,55.25,Apagado
29/06/2021_20:00:58,48.31,55.25,Apagado
29/06/2021_20:01:00,48.38,55.25,Apagado
29/06/2021_20:01:01,48.38,55.25,Apagado
29/06/2021_20:01:03,48.38,55.19,Apagado
29/06/2021_20:01:04,48.31,55.25,Apagado
29/06/2021_20:01:06,48.38,55.19,Apagado
29/06/2021_20:01:08,48.38,55.13,Apagado
29/06/2021_20:01:09,48.31,55.06,Apagado
29/06/2021_20:01:11,48.38,55.06,Apagado
29/06/2021_20:01:12,48.38,55.00,Prendido
29/06/2021_20:01:14,48.13,54.88,Prendido
29/06/2021_20:01:16,48.13,54.81,Prendido
29/06/2021_20:01:17,48.19,54.81,Prendido
29/06/2021_20:01:19,48.13,54.75,Prendido
29/06/2021_20:01:20,48.13,54.75,Prendido
29/06/2021_20:01:22,48.13,54.75,Prendido
29/06/2021_20:01:24,48.19,54.75,Prendido
29/06/2021_20:01:25,48.13,54.75,Prendido
29/06/2021_20:01:27,48.13,54.75,Prendido
29/06/2021_20:01:29,48.19,54.69,Prendido
29/06/2021_20:01:30,48.19,54.69,Prendido
29/06/2021_20:01:32,48.13,54.75,Prendido
29/06/2021_20:01:33,48.13,54.69,Prendido
29/06/2021_20:01:35,48.13,54.69,Prendido
29/06/2021_20:01:37,48.13,54.69,Prendido
29/06/2021_20:01:38,48.19,54.69,Prendido
29/06/2021_20:01:40,48.13,54.63,Prendido
29/06/2021_20:01:41,48.13,54.69,Prendido
29/06/2021_20:01:43,48.13,54.69,Prendido
29/06/2021_20:01:45,48.13,54.69,Prendido
29/06/2021_20:01:46,48.13,54.69,Prendido
29/06/2021_20:01:48,48.13,54.69,Prendido
29/06/2021_20:01:49,48.13,54.63,Prendido
29/06/2021_20:01:51,48.19,54.69,Prendido
29/06/2021_20:01:53,48.13,54.63,Prendido
29/06/2021_20:01:54,48.13,54.63,Prendido
29/06/2021_20:01:56,48.13,54.69,Prendido
29/06/2021_20:01:57,48.13,54.63,Prendido
29/06/2021_20:01:59,48.13,54.69,Prendido
29/06/2021_20:02:01,48.19,54.69,Prendido
29/06/2021_20:02:02,48.13,54.75,Prendido
29/06/2021_20:02:04,48.13,54.75,Prendido
29/06/2021_20:02:06,48.13,54.81,Prendido
29/06/2021_20:02:07,48.13,54.88,Prendido
29/06/2021_20:02:09,48.19,54.88,Prendido
29/06/2021_20:02:10,48.13,54.94,Prendido
29/06/2021_20:02:12,48.19,54.94,Prendido
29/06/2021_20:02:14,48.19,55.00,Prendido
29/06/2021_20:02:15,48.13,55.06,Apagado
29/06/2021_20:02:17,48.31,55.25,Apagado
29/06/2021_20:02:18,48.38,55.25,Apagado
29/06/2021_20:02:20,48.38,55.31,Apagado
29/06/2021_20:02:22,48.38,55.31,Apagado
29/06/2021_20:02:23,48.38,55.25,Apagado
29/06/2021_20:02:25,48.38,55.25,Apagado
29/06/2021_20:02:26,48.38,55.25,Apagado
29/06/2021_20:02:28,48.38,55.25,Apagado
29/06/2021_20:02:30,48.38,55.19,Apagado
29/06/2021_20:02:31,48.38,55.19,Apagado
29/06/2021_20:02:33,48.38,55.13,Apagado
29/06/2021_20:02:34,48.38,55.06,Apagado
29/06/2021_20:02:36,48.38,55.00,Prendido
29/06/2021_20:02:38,48.13,54.81,Prendido
29/06/2021_20:02:39,48.19,54.81,Prendido
29/06/2021_20:02:41,48.13,54.75,Prendido
