# nro,promedio_std1,promedio_std2,promedio_std3,promedio_std4
1.000000000000000000e+00, 8.336727441809358652e+00, 6.284149439938640391e+00, 4.665338024037071207e+00, 1.047180529290645801e+01
2.000000000000000000e+00, 4.300833936379380162e+00, 1.295234527201040642e+01, 6.801954396995788521e+00, 4.865015600886192004e+00
3.000000000000000000e+00, 2.436175400307172367e+01, 6.465388034730788824e+00, 7.194048326788241354e+00, 8.779430406871952641e+00
4.000000000000000000e+00, 2.116113196112586081e+01, 6.489591877308069634e+00, 4.418133870649702644e+00, 1.438195957438232320e+01
5.000000000000000000e+00, 1.305727456827315081e+01, 1.888371605179441559e+01, 3.575460407693149545e+00, 1.853401587524764338e+01
6.000000000000000000e+00, 1.571357758479484090e+01, 4.839772365313297797e+00, 4.990630306921647552e+00, 6.130648264022335425e+00
7.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
