Date_Time, CO2
20/09/2021_13:11:59,244
20/09/2021_13:12:01,245
20/09/2021_13:12:03,245
20/09/2021_13:12:05,242
20/09/2021_13:12:07,242
20/09/2021_13:12:09,242
20/09/2021_13:12:11,242
20/09/2021_13:12:13,242
20/09/2021_13:12:15,240
20/09/2021_13:12:17,240
20/09/2021_13:12:19,240
20/09/2021_13:12:21,240
20/09/2021_13:12:23,240
20/09/2021_13:12:25,241
20/09/2021_13:12:27,241
20/09/2021_13:12:29,241
20/09/2021_13:12:32,240
20/09/2021_13:12:34,240
20/09/2021_13:12:36,240
20/09/2021_13:12:38,240
20/09/2021_13:12:40,238
20/09/2021_13:12:42,238
20/09/2021_13:12:44,238
20/09/2021_13:12:46,240
20/09/2021_13:12:48,240
20/09/2021_13:12:50,237
20/09/2021_13:12:52,237
20/09/2021_13:12:54,237
20/09/2021_13:12:56,240
20/09/2021_13:12:58,240
20/09/2021_13:13:00,238
20/09/2021_13:13:02,238
20/09/2021_13:13:04,238
20/09/2021_13:13:06,238
20/09/2021_13:13:08,238
20/09/2021_13:13:10,237
20/09/2021_13:13:12,237
20/09/2021_13:13:14,237
20/09/2021_13:13:16,236
20/09/2021_13:13:18,236
20/09/2021_13:13:20,236
20/09/2021_13:13:22,236
20/09/2021_13:13:24,236
20/09/2021_13:13:26,236
20/09/2021_13:13:28,236
20/09/2021_13:13:30,236
20/09/2021_13:13:32,236
20/09/2021_13:13:34,236
20/09/2021_13:13:36,236
20/09/2021_13:13:38,236
20/09/2021_13:13:40,236
20/09/2021_13:13:42,236
20/09/2021_13:13:44,236
20/09/2021_13:13:46,235
20/09/2021_13:13:48,235
20/09/2021_13:13:50,232
20/09/2021_13:13:52,232
20/09/2021_13:13:54,232
20/09/2021_13:13:56,232
20/09/2021_13:13:58,232
20/09/2021_13:14:01,232
20/09/2021_13:14:03,232
20/09/2021_13:14:05,232
20/09/2021_13:14:07,232
20/09/2021_13:14:09,232
20/09/2021_13:14:11,232
20/09/2021_13:14:13,232
20/09/2021_13:14:15,232
20/09/2021_13:14:17,232
20/09/2021_13:14:19,232
20/09/2021_13:14:21,230
20/09/2021_13:14:23,230
20/09/2021_13:14:25,230
20/09/2021_13:14:27,230
20/09/2021_13:14:29,230
20/09/2021_13:14:31,228
20/09/2021_13:14:33,228
20/09/2021_13:14:35,230
20/09/2021_13:14:37,230
20/09/2021_13:14:39,230
20/09/2021_13:14:41,228
20/09/2021_13:14:43,228
20/09/2021_13:14:45,227
20/09/2021_13:14:47,227
20/09/2021_13:14:49,227
20/09/2021_13:14:51,226
20/09/2021_13:14:53,226
20/09/2021_13:14:55,226
20/09/2021_13:14:57,226
20/09/2021_13:14:59,226
20/09/2021_13:15:01,227
20/09/2021_13:15:03,227
20/09/2021_13:15:05,227
20/09/2021_13:15:07,227
20/09/2021_13:15:09,226
20/09/2021_13:15:11,226
20/09/2021_13:15:13,226
20/09/2021_13:15:15,226
20/09/2021_13:15:17,226
20/09/2021_13:15:19,226
