# nro,promedio1,promedio2,promedio3,promedio4
1.000000000000000000e+00, 4.422955465587044728e+02, 5.473157894736841627e+02, 5.384858299595141489e+02, 6.031781376518218849e+02
2.000000000000000000e+00, 4.330931174089068918e+02, 4.975263157894736992e+02, 5.919554655870445004e+02, 5.994210526315789593e+02
3.000000000000000000e+00, 4.737125506072874259e+02, 4.772267206477732771e+02, 5.270566801619432908e+02, 5.223643724696356685e+02
4.000000000000000000e+00, 4.045668016194331926e+02, 4.260121457489878480e+02, 4.703886639676113077e+02, 0.000000000000000000e+00
5.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
