Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
05/12/2021_10:24:01,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,59.75,42.88,Prendido
05/12/2021_10:24:06,530,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,59.69,42.88,Prendido
05/12/2021_10:24:12,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,59.75,42.88,Prendido
05/12/2021_10:24:18,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,59.81,42.88,Prendido
05/12/2021_10:24:24,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,59.94,42.88,Prendido
05/12/2021_10:24:30,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,60.00,42.94,Prendido
05/12/2021_10:24:36,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.88,46.44,60.06,42.88,Apagado
05/12/2021_10:24:42,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,60.13,42.94,Apagado
05/12/2021_10:24:47,527,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,43.00,46.44,60.13,42.94,Apagado
05/12/2021_10:24:53,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,43.00,46.44,59.94,42.88,Prendido
05/12/2021_10:24:59,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,59.81,42.88,Prendido
05/12/2021_10:25:05,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,59.81,42.88,Prendido
05/12/2021_10:25:11,529,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,59.69,42.88,Prendido
05/12/2021_10:25:17,531,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,59.69,42.88,Prendido
05/12/2021_10:25:23,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,43.00,46.44,59.81,42.88,Prendido
05/12/2021_10:25:29,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,59.94,42.88,Prendido
05/12/2021_10:25:34,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,60.00,42.81,Prendido
05/12/2021_10:25:40,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,60.13,42.88,Apagado
05/12/2021_10:25:46,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,60.25,42.88,Apagado
05/12/2021_10:25:52,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,60.19,42.88,Apagado
05/12/2021_10:25:58,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.75,43.00,46.38,59.94,42.94,Prendido
05/12/2021_10:26:04,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.63,42.94,46.38,59.88,42.88,Prendido
05/12/2021_10:26:10,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,59.75,42.88,Prendido
05/12/2021_10:26:15,527,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,59.88,42.88,Prendido
05/12/2021_10:26:21,526,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,59.81,42.88,Prendido
05/12/2021_10:26:27,527,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,59.94,42.88,Prendido
05/12/2021_10:26:33,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,59.94,42.88,Prendido
05/12/2021_10:26:39,530,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.88,46.38,60.13,42.88,Apagado
05/12/2021_10:26:45,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,60.06,42.88,Apagado
05/12/2021_10:26:51,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,60.06,42.94,Apagado
05/12/2021_10:26:57,528,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,43.00,46.38,59.94,42.94,Prendido
05/12/2021_10:27:02,!Error: Timed out waiting for response
05/12/2021_10:27:03,0,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.88,46.38,59.75,42.94,Prendido
05/12/2021_10:27:08,!Error: Timed out waiting for response
05/12/2021_10:27:09,0,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.63,42.88,46.44,59.75,42.88,Prendido
05/12/2021_10:27:15,!Error: Timed out waiting for response
05/12/2021_10:27:16,0,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.63,42.94,46.38,59.81,42.88,Prendido
05/12/2021_10:27:21,!Error: Timed out waiting for response
05/12/2021_10:27:22,0,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.88,46.38,59.88,42.88,Prendido
05/12/2021_10:27:28,!Error: Timed out waiting for response
05/12/2021_10:27:28,0,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.88,46.38,59.94,42.81,Prendido
05/12/2021_10:27:34,!Error: Timed out waiting for response
05/12/2021_10:27:35,0,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.63,42.94,46.38,60.00,42.88,Prendido
05/12/2021_10:27:40,!Error: Timed out waiting for response
05/12/2021_10:27:41,0,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,60.06,42.88,Apagado
05/12/2021_10:27:47,!Error: Timed out waiting for response
05/12/2021_10:27:48,0,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.38,60.06,42.88,Apagado
05/12/2021_10:27:53,!Error: Timed out waiting for response
05/12/2021_10:27:54,0,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,60.00,42.88,Prendido
05/12/2021_10:28:00,!Error: Timed out waiting for response
05/12/2021_10:28:00,0,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.69,42.94,46.44,59.88,42.88,Prendido
05/12/2021_10:28:06,!Error: Timed out waiting for response
