# nro,promedio_std1,promedio_std2,promedio_std3,promedio_std4
1.000000000000000000e+00, 1.411779378986753386e+01, 8.175976785914285117e+00, 1.028041813354119149e+01, 3.608704811130077417e+01
2.000000000000000000e+00, 6.161528339407603028e+00, 1.064883232368177879e+01, 4.696789034926323048e+00, 1.867858596547015182e+01
3.000000000000000000e+00, 8.582837444109671310e+00, 7.255126246812318769e+00, 7.169803876426174227e+00, 1.512636431344343180e+01
4.000000000000000000e+00, 1.526693538882205559e+01, 7.005061825565126021e+00, 1.222171385810512767e+01, 8.382004218687210795e+00
