# nro,promedio1,promedio2,promedio3,promedio4
1.000000000000000000e+00, 5.141270358306188655e+02, 3.973289902280130264e+02, 4.642866449511400901e+02, 1.177824104234527795e+03
2.000000000000000000e+00, 4.221205211726384618e+02, 3.534592833876221221e+02, 4.369674267100976977e+02, 1.092182410423452666e+03
3.000000000000000000e+00, 5.261433224755700166e+02, 3.927850162866449750e+02, 4.953615635179153287e+02, 1.100276872964169343e+03
4.000000000000000000e+00, -5.000000000000000000e-01, 7.074918566775244244e+02, 7.838306188925081415e+02, 8.073084415584415865e+02
5.000000000000000000e+00, 9.890454545454545041e+02, 5.855863192182409875e+02, 6.028631921824104438e+02, 7.140814332247557559e+02
6.000000000000000000e+00, 1.496700325732899046e+03, 5.805830618892508710e+02, 4.952084690553745645e+02, 5.878697068403909043e+02
